blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,longitude,latitude
44,STIRLING RD,2,1963,Y,N,N,N,N,N,QT,4,0,0,0,4,0,0,0,0,0,0,0,0,103.802671,1.297792
44,TANGLIN HALT RD,10,1962,Y,N,N,Y,N,N,QT,115,0,0,0,0,0,0,0,0,0,29,83,3,103.798549,1.298939
44,TEBAN GDNS RD,12,1985,Y,Y,N,Y,N,N,JE,110,0,0,66,44,0,0,0,0,0,0,0,0,103.741584,1.320759
44,TELOK BLANGAH DR,9,1975,Y,N,N,Y,N,N,BM,237,0,0,234,0,3,0,0,0,0,0,0,0,103.810917,1.271426
44A,BENDEMEER RD,1,2001,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,103.866978,1.322863
44A,HAVELOCK RD,5,2001,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,103.826451,1.290403
44A,MARINE CRES,1,2005,N,N,N,N,N,Y,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.913147,1.305104
440,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,153,0,0,130,22,0,1,0,0,0,0,0,0,103.854323,1.366433
440,BT BATOK WEST AVE 8,7,2017,N,Y,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,106.151808,-6.116966
440,CHOA CHU KANG AVE 4,12,1991,Y,N,N,N,N,N,CCK,92,0,0,0,61,31,0,0,0,0,0,0,0,103.739282,1.383546
440,CLEMENTI AVE 3,3,2017,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.763944,1.316636
440,FAJAR RD,17,1995,Y,N,N,N,N,N,BP,76,0,0,0,28,48,0,0,0,0,0,0,0,103.770033,1.383618
440,FERNVALE LINK,5,2014,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.878322,1.39293
440,HOUGANG AVE 8,19,1990,Y,Y,N,N,N,N,HG,86,0,0,0,52,34,0,0,0,0,0,0,0,103.893528,1.379133
440,JURONG WEST AVE 1,8,1984,Y,N,N,N,N,N,JW,117,0,0,65,51,0,1,0,0,0,0,0,0,103.722699,1.351362
440,PASIR RIS DR 4,10,1989,Y,Y,N,N,N,N,PRC,61,0,0,0,52,9,0,0,0,0,0,0,0,103.958596,1.369043
440,TAMPINES ST 43,12,1985,Y,Y,N,N,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0,103.951514,1.360777
440,YISHUN AVE 11,12,1987,Y,N,N,Y,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,103.84627,1.422351
440A,BT BATOK WEST AVE 8,16,2017,Y,N,N,N,N,N,BB,165,0,120,45,0,0,0,0,0,0,0,0,0,103.739462,1.355099
440A,CLEMENTI AVE 3,30,2017,Y,N,N,Y,N,N,CL,208,0,54,102,52,0,0,0,0,0,0,0,0,103.764198,1.315999
440A,CHOA CHU KANG AVE 4,1,1994,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.739672,1.383376
440A,FERNVALE LINK,25,2014,Y,N,N,N,N,N,SK,124,0,0,0,81,43,0,0,0,0,0,0,0,103.878692,1.393189
440B,BT BATOK WEST AVE 8,15,2017,Y,N,N,N,N,N,BB,112,0,0,0,56,56,0,0,0,0,0,0,0,103.739462,1.355099
440B,CLEMENTI AVE 3,40,2017,Y,N,N,N,N,N,CL,144,0,0,72,72,0,0,0,0,0,0,0,0,103.763944,1.316636
440B,FERNVALE LINK,25,2014,Y,N,N,N,N,N,SK,134,0,0,0,67,67,0,0,0,0,0,0,0,103.878139,1.393291
440C,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,103,0,0,0,51,52,0,0,0,0,0,0,0,103.739462,1.355099
440C,CLEMENTI AVE 3,40,2017,Y,N,N,Y,N,N,CL,150,0,0,0,75,75,0,0,0,0,0,0,0,103.763944,1.316636
440C,FERNVALE LINK,25,2014,Y,N,N,N,N,N,SK,124,0,0,0,62,62,0,0,0,0,0,0,0,103.878161,1.392543
440D,BT BATOK WEST AVE 8,14,2017,Y,N,N,Y,N,N,BB,103,0,0,0,51,52,0,0,0,0,0,0,0,103.739462,1.355099
440D,FERNVALE LINK,1,2015,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.878714,1.39252
441,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,152,0,0,128,22,1,1,0,0,0,0,0,0,103.854155,1.366055
441,BT BATOK WEST AVE 8,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,103.739462,1.355099
441,C'WEALTH AVE WEST,7,2010,N,N,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.380981,45.899057
441,CHOA CHU KANG AVE 4,12,1991,Y,N,N,N,N,N,CCK,80,0,0,0,49,31,0,0,0,0,0,0,0,103.739739,1.383056
441,FAJAR RD,12,1989,Y,Y,N,Y,N,N,BP,110,0,0,0,70,40,0,0,0,0,0,0,0,103.77079,1.383253
441,FERNVALE RD,3,2009,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.875106,1.39166
441,HOUGANG AVE 8,4,1990,Y,N,N,N,N,N,HG,12,0,0,0,0,0,12,0,0,0,0,0,0,103.89394,1.378453
441,JURONG WEST AVE 1,8,1984,Y,N,N,N,N,N,JW,88,0,0,8,80,0,0,0,0,0,0,0,0,103.720573,1.351375
441,PASIR RIS DR 6,1,1988,N,Y,N,N,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,103.958124,1.369421
441,SIN MING AVE,12,1988,Y,N,N,Y,N,N,BH,100,0,0,0,74,18,8,0,0,0,0,0,0,103.831751,1.359084
441,TAMPINES ST 43,4,1985,Y,N,N,N,N,N,TAP,40,0,0,0,0,0,0,0,0,25,15,0,0,103.952175,1.360312
441,YISHUN AVE 11,5,2010,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,103.845583,1.422698
441A,BT BATOK WEST AVE 8,15,2018,Y,N,N,N,N,N,BB,165,0,82,55,28,0,0,0,0,0,0,0,0,103.739462,1.355099
441A,CLEMENTI AVE 3,40,2010,Y,Y,N,N,N,N,CL,132,0,0,0,66,66,0,0,0,0,0,0,0,103.764802,1.314641
441A,FERNVALE RD,23,2009,Y,N,N,N,N,N,SK,120,0,0,22,98,0,0,0,0,0,0,0,0,103.875245,1.391154
441A,PASIR RIS DR 6,5,1989,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,103.957823,1.369639
441B,BT BATOK WEST AVE 8,14,2018,Y,N,N,N,N,N,BB,104,0,0,0,78,26,0,0,0,0,0,0,0,103.739462,1.355099
441B,CLEMENTI AVE 3,40,2011,Y,N,N,N,N,N,CL,256,0,0,64,192,0,0,0,0,0,0,0,0,103.764202,1.314651
441B,FERNVALE RD,25,2010,Y,N,N,Y,N,N,SK,134,0,43,24,67,0,0,0,0,0,0,0,0,103.874676,1.391221
441C,BT BATOK WEST AVE 8,15,2017,Y,N,N,Y,N,N,BB,112,0,0,70,42,0,0,0,0,0,0,0,0,103.739462,1.355099
441C,FERNVALE RD,25,2010,Y,N,N,Y,N,N,SK,134,0,43,24,67,0,0,0,0,0,0,0,0,103.874681,1.39217
441D,FERNVALE RD,23,2010,Y,N,N,N,N,N,SK,120,0,0,22,98,0,0,0,0,0,0,0,0,103.875174,1.392099
442,ANG MO KIO AVE 10,12,1978,Y,N,N,Y,N,N,AMK,215,0,0,187,22,3,2,0,0,0,0,1,0,103.855197,1.365667
442,BT BATOK WEST AVE 8,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,103.739462,1.355099
442,CHOA CHU KANG AVE 4,15,1996,Y,N,N,N,N,N,CCK,115,0,0,0,115,0,0,0,0,0,0,0,0,103.737762,1.380934
442,CLEMENTI AVE 3,4,1980,Y,Y,N,N,N,N,CL,42,0,0,35,6,0,1,0,0,0,0,0,0,103.764535,1.314184
442,FAJAR RD,9,1996,Y,Y,N,N,N,N,BP,88,0,0,0,64,24,0,0,0,0,0,0,0,103.771236,1.382251
442,FERNVALE RD,1,2010,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.874706,1.391673
442,HOUGANG AVE 8,4,1990,Y,N,N,N,N,N,HG,8,0,0,0,5,3,0,0,0,0,0,0,0,103.893162,1.379252
442,JURONG WEST AVE 1,4,1984,Y,Y,N,N,N,N,JW,29,0,0,0,29,0,0,0,0,0,0,0,0,103.719653,1.35157
442,PASIR RIS DR 6,4,1988,Y,Y,N,N,N,N,PRC,30,0,0,0,27,3,0,0,0,0,0,0,0,103.957845,1.368952
442,SIN MING AVE,22,1988,Y,N,N,N,N,N,BH,80,0,0,0,0,72,8,0,0,0,0,0,0,103.832369,1.359236
442,TAMPINES ST 43,4,1985,Y,N,N,N,N,N,TAP,80,0,0,0,0,0,0,0,0,42,38,0,0,103.952189,1.359595
442,YISHUN AVE 11,13,2011,Y,N,N,N,N,N,YS,84,0,0,24,60,0,0,0,0,0,0,0,0,103.845332,1.423457
442A,BT BATOK WEST AVE 8,14,2018,Y,N,N,N,N,N,BB,130,0,0,0,39,91,0,0,0,0,0,0,0,103.739462,1.355099
442A,FAJAR RD,5,1995,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.770932,1.382637
442A,NEW PUNGGOL RD,26,2025,Y,N,N,N,N,N,PG,194,0,0,25,97,72,0,0,0,0,0,0,0,103.912836,1.419606
442B,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,78,0,0,0,39,39,0,0,0,0,0,0,0,103.739462,1.355099
442B,FAJAR RD,14,2015,Y,N,N,N,N,N,BP,104,0,0,78,26,0,0,0,0,0,0,0,0,103.771361,1.381462
442B,NEW PUNGGOL RD,14,2024,Y,N,N,N,N,N,PG,129,0,101,14,14,0,0,0,0,0,0,0,0,103.912734,1.419114
442C,BT BATOK WEST AVE 8,14,2017,Y,N,N,N,N,N,BB,78,0,0,0,39,39,0,0,0,0,0,0,0,103.739462,1.355099
442C,FAJAR RD,17,2015,Y,N,N,N,N,N,BP,124,0,0,0,92,32,0,0,0,0,0,0,0,103.77086,1.381482
442D,FAJAR RD,17,2015,Y,N,N,Y,N,N,BP,96,0,0,0,32,64,0,0,0,0,0,0,0,103.770786,1.38095
443,ANG MO KIO AVE 10,12,1978,Y,Y,N,N,N,N,AMK,196,0,0,168,20,5,2,0,0,0,0,1,0,103.855354,1.366047
443,BT BATOK WEST AVE 8,8,2017,N,N,N,Y,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,103.739462,1.355099
443,CHOA CHU KANG AVE 4,15,1996,Y,N,N,N,N,N,CCK,115,0,0,0,115,0,0,0,0,0,0,0,0,103.737554,1.38129
443,CLEMENTI AVE 3,2,1980,Y,Y,N,N,N,N,CL,3,0,0,3,0,0,0,0,0,0,0,0,0,103.764018,1.314226
443,FAJAR RD,6,2015,N,N,N,N,Y,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.770289,1.381387
443,FERNVALE RD,4,2010,N,N,N,Y,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.874076,1.391704
443,HOUGANG AVE 8,18,1990,Y,N,N,N,N,N,HG,51,0,0,0,17,34,0,0,0,0,0,0,0,103.893202,1.37948
443,JURONG WEST AVE 1,12,1984,Y,Y,N,N,N,N,JW,94,0,0,0,12,82,0,0,0,0,0,0,0,103.720235,1.35178
443,PASIR RIS DR 6,3,1989,N,Y,N,Y,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,103.95735,1.369558
443,SIN MING AVE,10,1988,Y,N,N,Y,N,N,BH,80,0,0,0,58,14,8,0,0,0,0,0,0,103.832739,1.358846
443,TAMPINES ST 43,12,1985,Y,N,N,Y,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0,103.951995,1.358885
443,YISHUN AVE 11,13,2011,Y,N,N,Y,N,N,YS,120,0,0,0,120,0,0,0,0,0,0,0,0,103.844973,1.42381
443A,BT BATOK WEST AVE 8,14,2017,Y,N,N,Y,N,N,BB,117,0,0,0,26,91,0,0,0,0,0,0,0,103.739462,1.355099
443A,FERNVALE RD,22,2010,Y,N,N,N,N,N,SK,80,0,0,0,80,0,0,0,0,0,0,0,0,103.874324,1.391202
443A,FAJAR RD,18,2015,Y,N,N,Y,N,N,BP,136,0,0,68,68,0,0,0,0,0,0,0,0,103.769703,1.381478
443A,NEW PUNGGOL RD,25,2024,Y,N,N,Y,N,N,PG,188,0,0,0,140,48,0,0,0,0,0,0,0,103.912544,1.41873
443B,BT BATOK WEST AVE 8,14,2017,Y,N,N,Y,N,N,BB,103,0,0,0,77,26,0,0,0,0,0,0,0,103.739462,1.355099
443B,FAJAR RD,19,2015,Y,N,N,Y,N,N,BP,126,0,0,0,36,90,0,0,0,0,0,0,0,103.769603,1.380995
443B,FERNVALE RD,27,2010,Y,N,N,N,N,N,SK,137,0,40,19,78,0,0,0,0,0,0,0,0,103.874007,1.391228
443B,NEW PUNGGOL RD,14,2024,Y,N,N,N,N,N,PG,135,0,76,45,14,0,0,0,0,0,0,0,0,103.913312,1.418677
443C,BT BATOK WEST AVE 8,14,2017,Y,N,N,Y,N,N,BB,104,0,0,0,26,78,0,0,0,0,0,0,0,103.739462,1.355099
443C,FERNVALE RD,27,2011,Y,N,N,N,N,N,SK,141,0,42,21,78,0,0,0,0,0,0,0,0,103.873511,1.391266
443C,FAJAR RD,19,2015,Y,Y,N,Y,N,N,BP,140,0,0,0,70,70,0,0,0,0,0,0,0,103.769721,1.380581
443D,BT BATOK WEST AVE 8,14,2017,Y,N,N,Y,N,N,BB,104,0,0,65,39,0,0,0,0,0,0,0,0,103.739462,1.355099
443D,FAJAR RD,18,2015,Y,N,N,Y,N,N,BP,136,0,0,0,68,68,0,0,0,0,0,0,0,103.770552,1.380586
444,ANG MO KIO AVE 10,12,1978,Y,N,N,Y,N,N,AMK,215,0,0,187,22,2,3,0,0,0,0,1,0,103.855591,1.366604
444,CHOA CHU KANG AVE 4,15,1996,Y,N,N,N,N,N,CCK,120,0,0,0,70,50,0,0,0,0,0,0,0,103.737386,1.381624
444,HOUGANG AVE 8,9,1990,Y,Y,N,N,N,N,HG,80,0,0,0,80,0,0,0,0,0,0,0,0,103.893848,1.379483
444,JURONG WEST AVE 1,16,1984,Y,N,N,Y,N,N,JW,118,0,0,0,16,102,0,0,0,0,0,0,0,103.719225,1.351931
444,PASIR RIS DR 6,1,1989,N,Y,N,N,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,103.957534,1.369967
444,SIN MING AVE,25,1988,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,103.832309,1.358539
444,TAMPINES ST 42,12,1984,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,103.951397,1.358318
445,ANG MO KIO AVE 10,12,1978,Y,N,N,Y,N,N,AMK,219,0,0,196,22,0,1,0,0,0,0,0,0,103.855662,1.366997
445,BT BATOK WEST AVE 8,4,2017,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,106.151808,-6.116966
445,CHOA CHU KANG AVE 4,8,1996,Y,Y,N,N,N,N,CCK,58,0,0,0,44,14,0,0,0,0,0,0,0,103.736787,1.381803
445,CLEMENTI AVE 3,8,2019,N,N,N,Y,Y,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.76391,1.313347
445,FAJAR RD,2,1996,N,Y,N,Y,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.770739,1.383608
445,FERNVALE RD,1,2011,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.874278,1.391939
445,HOUGANG AVE 8,13,1989,Y,Y,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0,103.894291,1.379118
445,JURONG WEST ST 42,4,1983,Y,N,N,N,N,N,JW,32,0,0,8,24,0,0,0,0,0,0,0,0,103.720676,1.352107
445,NEW PUNGGOL RD,1,2025,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.912785,1.418899
445,PASIR RIS DR 6,2,1988,N,Y,N,N,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,103.95783,1.370213
445,SIN MING AVE,12,1988,Y,Y,N,Y,N,N,BH,90,0,0,0,65,18,7,0,0,0,0,0,0,103.831709,1.358722
445,TAMPINES ST 42,11,1984,Y,Y,N,N,N,N,TAP,95,0,0,58,37,0,0,0,0,0,0,0,0,103.950591,1.358202
445,YISHUN AVE 11,13,2011,Y,N,N,Y,N,N,YS,96,0,0,0,96,0,0,0,0,0,0,0,0,103.844628,1.423192
445A,BT BATOK WEST AVE 8,22,2017,Y,N,N,N,N,N,BB,168,0,0,0,105,63,0,0,0,0,0,0,0,103.739462,1.355099
445A,CLEMENTI AVE 3,40,2020,Y,N,N,N,N,N,CL,192,0,0,0,114,78,0,0,0,0,0,0,0,103.764157,1.312791
445A,CHOA CHU KANG AVE 4,5,1996,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.736654,1.381215
445A,FERNVALE RD,27,2011,Y,N,N,N,N,N,SK,162,0,42,68,52,0,0,0,0,0,0,0,0,103.874226,1.392229
445A,NEW PUNGGOL RD,24,2024,Y,N,N,Y,N,N,PG,324,0,189,0,90,45,0,0,0,0,0,0,0,103.912213,1.418147
445B,BT BATOK WEST AVE 8,21,2017,Y,N,N,N,N,N,BB,160,0,100,0,60,0,0,0,0,0,0,0,0,103.739462,1.355099
445B,CLEMENTI AVE 3,40,2020,Y,N,N,N,N,N,CL,193,0,0,0,115,78,0,0,0,0,0,0,0,103.764636,1.312628
445B,FERNVALE RD,27,2011,Y,N,N,N,N,N,SK,158,0,40,66,52,0,0,0,0,0,0,0,0,103.874043,1.392271
445B,NEW PUNGGOL RD,14,2024,Y,N,N,N,N,N,PG,209,0,178,7,16,8,0,0,0,0,0,0,0,103.913445,1.418264
445C,BT BATOK WEST AVE 8,1,2017,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,103.739462,1.355099
446,ANG MO KIO AVE 10,4,1979,Y,Y,N,N,N,N,AMK,23,0,0,23,0,0,0,0,0,0,0,0,0,103.855346,1.36777
446,BRIGHT HILL DR,10,1988,Y,N,N,N,N,N,BH,64,0,0,0,44,14,6,0,0,0,0,0,0,103.832314,1.357872
446,BT BATOK WEST AVE 8,2,2017,N,Y,N,Y,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,103.739462,1.355099
446,CHOA CHU KANG AVE 4,15,1996,Y,Y,N,Y,N,N,CCK,84,0,0,0,28,56,0,0,0,0,0,0,0,103.736903,1.380703
446,CLEMENTI AVE 3,4,1979,Y,Y,N,N,N,N,CL,16,0,0,16,0,0,0,0,0,0,0,0,0,103.764927,1.312511
446,FAJAR RD,1,1996,N,N,Y,N,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.771005,1.383976
446,HOUGANG AVE 8,13,1990,Y,Y,N,N,N,N,HG,72,0,0,0,0,0,72,0,0,0,0,0,0,103.894284,1.378805
446,JLN KAYU,2,2011,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.873277,1.392061
446,JURONG WEST ST 42,4,1983,Y,N,N,N,N,N,JW,32,0,0,8,24,0,0,0,0,0,0,0,0,103.719685,1.352255
446,PASIR RIS DR 6,11,1989,Y,Y,N,N,N,N,PRC,99,0,0,0,64,35,0,0,0,0,0,0,0,103.957554,1.370308
446,PUNGGOL WAY,1,2024,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.912764,1.417072
446,TAMPINES ST 42,12,1984,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,103.951011,1.357932
446,YISHUN AVE 11,13,2011,Y,N,N,Y,N,N,YS,84,0,0,24,60,0,0,0,0,0,0,0,0,103.84516,1.423032
446A,BT BATOK WEST AVE 8,22,2017,Y,N,N,Y,N,N,BB,167,0,0,0,41,126,0,0,0,0,0,0,0,103.739462,1.355099
446A,FAJAR RD,5,1996,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.771351,1.383778
446A,JLN KAYU,22,2011,Y,N,N,Y,N,N,SK,294,0,0,0,0,0,0,0,0,189,105,0,0,103.87288,1.391891
446A,PUNGGOL WAY,21,2024,Y,N,N,N,N,N,PG,140,0,0,40,60,40,0,0,0,0,0,0,0,103.912272,1.416499
446B,JLN KAYU,26,2011,Y,N,N,Y,N,N,SK,96,0,0,0,96,0,0,0,0,0,0,0,0,103.873331,1.391767
446B,PUNGGOL WAY,22,2024,Y,N,N,Y,N,N,PG,318,0,151,0,84,83,0,0,0,0,0,0,0,103.912166,1.416917
446C,JLN KAYU,26,2011,Y,N,N,Y,N,N,SK,96,0,0,0,96,0,0,0,0,0,0,0,0,103.873517,1.392272
447,ANG MO KIO AVE 10,4,1979,Y,Y,N,N,N,N,AMK,20,0,0,20,0,0,0,0,0,0,0,0,0,103.855934,1.367492
447,BRIGHT HILL DR,23,1989,Y,N,N,N,N,N,BH,84,0,0,0,0,76,8,0,0,0,0,0,0,103.831933,1.358222
447,BT BATOK WEST AVE 9,2,2017,N,Y,N,Y,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,106.151808,-6.116966
447,BT PANJANG RING RD,13,1996,Y,N,N,N,N,N,BP,104,0,0,0,48,56,0,0,0,0,0,0,0,103.771097,1.386592
447,CHOA CHU KANG AVE 4,15,1996,Y,Y,N,N,N,N,CCK,108,0,0,0,56,52,0,0,0,0,0,0,0,103.737556,1.38063
447,CLEMENTI AVE 3,2,1979,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.764825,1.312871
447,HOUGANG AVE 10,9,1989,Y,Y,N,N,N,N,HG,48,0,0,0,40,8,0,0,0,0,0,0,0,103.894756,1.379522
447,JURONG WEST ST 42,12,1983,Y,N,N,N,N,N,JW,120,0,0,12,108,0,0,0,0,0,0,0,0,103.720294,1.35244
447,PASIR RIS DR 6,4,1989,Y,N,N,N,N,N,PRC,8,0,0,0,0,0,8,0,0,0,0,0,0,103.957855,1.370835
447,TAMPINES ST 42,4,1984,Y,N,N,N,N,N,TAP,32,0,0,0,32,0,0,0,0,0,0,0,0,103.950509,1.357341
447,YISHUN RING RD,1,2011,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,103.845038,1.422769
447A,BT BATOK WEST AVE 9,17,2017,Y,N,N,Y,N,N,BB,432,0,0,0,0,0,0,0,0,208,224,0,0,106.151808,-6.116966
447A,JLN KAYU,24,2012,Y,Y,N,N,N,N,SK,113,0,50,46,17,0,0,0,0,0,0,0,0,103.8727,1.392303
447A,PUNGGOL WAY,23,2024,Y,N,N,Y,N,N,PG,320,0,149,0,86,85,0,0,0,0,0,0,0,103.912252,1.417396
447B,JLN KAYU,24,2012,Y,N,N,Y,N,Y,SK,113,0,50,46,17,0,0,0,0,0,0,0,0,103.873105,1.392468
448,ANG MO KIO AVE 10,4,1979,Y,Y,N,N,N,N,AMK,19,0,0,19,0,0,0,0,0,0,0,0,0,103.856419,1.367487
448,BRIGHT HILL DR,12,1988,Y,N,N,Y,N,N,BH,100,0,0,0,74,18,8,0,0,0,0,0,0,103.83165,1.357831
448,BT BATOK WEST AVE 9,7,2017,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,106.151808,-6.116966
448,BT PANJANG RING RD,14,1995,Y,N,N,N,N,N,BP,116,0,0,0,54,62,0,0,0,0,0,0,0,103.771097,1.386592
448,CHOA CHU KANG AVE 4,15,1996,Y,N,N,Y,N,N,CCK,77,0,0,0,0,0,77,0,0,0,0,0,0,103.737364,1.380175
448,CLEMENTI AVE 3,1,2010,N,N,Y,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.764523,1.313312
448,HOUGANG AVE 10,13,1989,Y,Y,N,N,N,N,HG,72,0,0,0,72,0,0,0,0,0,0,0,0,103.895162,1.379112
448,JURONG WEST ST 42,12,1983,Y,N,N,N,N,N,JW,120,0,0,12,108,0,0,0,0,0,0,0,0,103.719245,1.352583
448,PASIR RIS DR 6,11,1989,Y,Y,N,N,N,N,PRC,40,0,0,0,0,0,40,0,0,0,0,0,0,103.958109,1.370579
448,SENGKANG WEST WAY,4,2013,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103.873119,1.393148
448,TAMPINES ST 42,12,1984,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,103.95102,1.357385
448,YISHUN RING RD,13,2011,Y,N,N,Y,N,N,YS,132,0,12,24,96,0,0,0,0,0,0,0,0,103.844903,1.422483
448A,BRIGHT HILL DR,5,2001,N,N,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,103.83165,1.357831
448A,BT BATOK WEST AVE 9,20,2017,Y,N,N,N,N,N,BB,171,0,114,57,0,0,0,0,0,0,0,0,0,106.151808,-6.116966
448A,PUNGGOL WAY,14,2024,Y,N,N,N,N,N,PG,196,0,105,26,42,23,0,0,0,0,0,0,0,103.913014,1.417216
448A,SENGKANG WEST WAY,26,2013,Y,N,N,N,N,N,SK,143,0,0,49,94,0,0,0,0,0,0,0,0,103.872999,1.392937
448B,BT BATOK WEST AVE 9,19,2017,Y,N,N,N,N,N,BB,162,0,108,54,0,0,0,0,0,0,0,0,0,106.151808,-6.116966
448B,PUNGGOL WAY,14,2024,Y,N,N,Y,N,N,PG,204,0,103,26,40,35,0,0,0,0,0,0,0,103.913321,1.416589
448B,SENGKANG WEST WAY,26,2013,Y,N,N,Y,N,N,SK,138,0,48,90,0,0,0,0,0,0,0,0,0,103.873255,1.39344
448C,BT BATOK WEST AVE 9,18,2017,Y,N,N,Y,N,N,BB,187,0,68,51,68,0,0,0,0,0,0,0,0,106.151808,-6.116966
448D,BT BATOK WEST AVE 9,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,106.151808,-6.116966
449,ANG MO KIO AVE 10,4,1979,Y,Y,N,N,N,N,AMK,27,0,0,22,4,1,0,0,0,0,0,0,0,103.855987,1.367973
449,BT PANJANG RING RD,14,1995,Y,N,N,N,N,N,BP,122,0,0,0,56,66,0,0,0,0,0,0,0,103.771097,1.386592
449,CHOA CHU KANG AVE 4,16,1998,Y,N,N,N,N,N,CCK,60,0,0,0,45,15,0,0,0,0,0,0,0,103.736263,1.379172
449,CLEMENTI AVE 3,4,1979,Y,Y,N,N,N,N,CL,59,0,0,52,4,0,3,0,0,0,0,0,0,103.764807,1.31378
449,HOUGANG AVE 10,13,1990,Y,Y,N,N,N,N,HG,60,0,0,0,0,0,60,0,0,0,0,0,0,103.895154,1.378781
449,JURONG WEST ST 42,12,1984,Y,N,N,N,N,N,JW,120,0,0,12,108,0,0,0,0,0,0,0,0,103.718292,1.3523
449,PASIR RIS DR 6,4,1989,Y,N,N,N,N,N,PRC,8,0,0,0,0,0,8,0,0,0,0,0,0,103.958346,1.370837
